conf. year,journal,journal year,journal vol,title,doi,doi link
2024,C&G,2025,129,Visual summaries of traffic congestion with uncertainty: Exploring street network distances and vehicle orientation,10.1016/j.cag.2025.104228,https://doi.org/10.1016/j.cag.2025.104228
2024,C&G,2025,129,NeFT-Net: N-window extended frequency transformer for rhythmic motion prediction,10.1016/j.cag.2025.104244,https://doi.org/10.1016/j.cag.2025.104244
2024,C&G,2025,129,Visually-supported topic modeling for understanding behavioral patterns from spatio–temporal events,10.1016/j.cag.2025.104245,https://doi.org/10.1016/j.cag.2025.104245
2024,C&G,2025,129,Data meets creativity: Authentic learning through data art design and exhibition,10.1016/j.cag.2025.104248,https://doi.org/10.1016/j.cag.2025.104248
2024,C&G,2025,130,Foundation model assisted visual analytics: Opportunities and Challenges,10.1016/j.cag.2025.104246,https://doi.org/10.1016/j.cag.2025.104246
2024,C&G,2025,130,Real-time indexing and visualization of LiDAR point clouds with arbitrary attributes using the M3NO data structure,10.1016/j.cag.2025.104254,https://doi.org/10.1016/j.cag.2025.104254
