conf. year,journal,journal year,journal vol,title,doi,doi link
2021,C&G,2022,103,A framework and comparative analysis of web-based climate change visualization tools,10.1016/j.cag.2021.12.007,https://doi.org/10.1016/j.cag.2021.12.007
2021,C&G,2022,103,Visualising geospatial time series datasets in realtime with the Digital Earth Viewer,10.1016/j.cag.2022.01.010,https://doi.org/10.1016/j.cag.2022.01.010
2021,C&G,2022,103,An environmental exploration system for visual scenario analysis of regional hydro-meteorological systems,10.1016/j.cag.2022.02.009,https://doi.org/10.1016/j.cag.2022.02.009
2021,C&G,2022,104,A visualization technique to assist in the comparison of large meteorological datasets,10.1016/j.cag.2022.02.011,https://doi.org/10.1016/j.cag.2022.02.011
2021,C&G,2022,104,Topology-based feature analysis of scalar field ensembles: An application to climate (change) analysis,10.1016/j.cag.2022.03.004,https://doi.org/10.1016/j.cag.2022.03.004
2021,C&G,2022,104,Visualizing simulation ensembles of extreme weather events,10.1016/j.cag.2022.01.007,https://doi.org/10.1016/j.cag.2022.01.007
